#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          72     6.95322  0.00011801 8.23899e-05
          73    0.117851  0.00454457 0.000741356
          73    0.353553    0.031483  0.00350806
          73    0.589256   0.0873907  0.00623489
          73    0.824958    0.168419  0.00751015
          73     1.06066    0.264725   0.0107704
          73     1.29636    0.378915   0.0115384
          73     1.53206    0.448142   0.0135305
          73     1.76777    0.525289   0.0149565
          73     2.00347    0.540507   0.0162274
          73     2.23917    0.591849   0.0185709
          73     2.47487    0.606832   0.0346973
          73     2.71058    0.527011   0.0150886
          73     2.94628    0.429943   0.0118793
          73     3.18198    0.342105  0.00962004
          73     3.41768    0.262339  0.00877136
          73     3.65339    0.189016   0.0067988
          73     3.88909     0.14693  0.00736549
          73     4.12479    0.102895  0.00574852
          73     4.36049   0.0764005  0.00511123
          73     4.59619    0.052057   0.0050566
          73      4.8319   0.0393007  0.00321154
          73      5.0676   0.0299266  0.00317992
          73      5.3033   0.0173956  0.00222886
          73       5.539  0.00872877  0.00156803
          73     5.77471  0.00331423  0.00125835
          73     6.01041  0.00477885  0.00160335
          73     6.24611  0.00123855 0.000544125
          73     6.48181 5.67046e-05 3.85017e-05
          73     6.71751  0.00070433  0.00037938
          73     6.95322 0.000116394 8.12771e-05
          74    0.117851  0.00448316 0.000733877
          74    0.353553   0.0311562  0.00347584
          74    0.589256   0.0873962  0.00615064
          74    0.824958    0.167675  0.00744545
          74     1.06066    0.263954   0.0106524
          74     1.29636    0.376225   0.0116919
          74     1.53206    0.450303   0.0135191
          74     1.76777    0.524856   0.0147606
          74     2.00347     0.54108   0.0160182
          74     2.23917    0.592202   0.0183233
          74     2.47487    0.607157     0.03423
          74     2.71058    0.527908   0.0149114
          74     2.94628     0.43213   0.0119184
          74     3.18198    0.341669  0.00949993
          74     3.41768    0.262639  0.00865796
          74     3.65339    0.188817  0.00670983
          74     3.88909    0.146871  0.00726619
          74     4.12479    0.102549  0.00568124
          74     4.36049   0.0760783   0.0050523
          74     4.59619    0.052253  0.00499206
          74      4.8319   0.0388786  0.00319577
          74      5.0676   0.0301986  0.00314856
          74      5.3033   0.0171929  0.00220793
          74       5.539  0.00861082  0.00155127
          74     5.77471  0.00326945  0.00124214
          74     6.01041  0.00471427  0.00158299
          74     6.24611  0.00122181  0.00053703
          74     6.48181 5.59383e-05  3.7989e-05
          74     6.71751 0.000694812 0.000374372
          74     6.95322 0.000114821  8.0194e-05
          75    0.117851  0.00442338 0.000726522
          75    0.353553   0.0315069  0.00344715
          75    0.589256   0.0866202  0.00611739
          75    0.824958     0.16697  0.00737946
          75     1.06066    0.263351   0.0105274
          75     1.29636    0.373745    0.011796
          75     1.53206    0.450105   0.0133403
          75     1.76777    0.527966   0.0148877
          75     2.00347    0.538793   0.0159671
          75     2.23917    0.594153   0.0181826
          75     2.47487    0.607601   0.0337764
          75     2.71058    0.528122   0.0147141
          75     2.94628    0.433045   0.0117945
          75     3.18198    0.343272  0.00950763
          75     3.41768     0.26158  0.00860711
          75     3.65339    0.188604  0.00662374
          75     3.88909    0.147505  0.00719694
          75     4.12479    0.102375  0.00560816
          75     4.36049   0.0769434  0.00505845
          75     4.59619   0.0517945  0.00494651
          75      4.8319     0.03865  0.00316133
          75      5.0676   0.0298301  0.00312807
          75      5.3033   0.0169637  0.00219036
          75       5.539  0.00849601  0.00153483
          75     5.77471  0.00322585  0.00122634
          75     6.01041  0.00465142  0.00156313
          75     6.24611  0.00120552 0.000530116
          75     6.48181 5.51924e-05 3.74898e-05
          75     6.71751 0.000685548 0.000369495
          75     6.95322  0.00011329 7.91393e-05
          76    0.117851  0.00436733 0.000719122
          76    0.353553   0.0311124  0.00342429
          76    0.589256   0.0860545    0.006063
          76    0.824958    0.165271  0.00747552
          76     1.06066    0.263523   0.0103903
          76     1.29636    0.372272   0.0117325
          76     1.53206    0.450957   0.0131919
          76     1.76777    0.531256   0.0150511
          76     2.00347     0.54018   0.0158171
          76     2.23917     0.59248   0.0180202
          76     2.47487    0.605916    0.033374
          76     2.71058    0.529072   0.0145512
          76     2.94628    0.433558   0.0116505
          76     3.18198    0.343058  0.00938493
          76     3.41768    0.261111   0.0085066
          76     3.65339    0.190702  0.00686075
          76     3.88909    0.147342  0.00710411
          76     4.12479    0.102495  0.00553565
          76     4.36049   0.0776316   0.0050385
          76     4.59619   0.0513545  0.00490096
          76      4.8319     0.03816  0.00315747
          76      5.0676   0.0294469  0.00311029
          76      5.3033   0.0167505  0.00217189
          76       5.539  0.00839927  0.00151768
          76     5.77471  0.00325937  0.00121067
          76     6.01041  0.00459021  0.00154376
          76     6.24611  0.00118966 0.000523378
          76     6.48181 5.44662e-05 3.70036e-05
          76     6.71751 0.000676528 0.000364743
          76     6.95322 0.000111799 7.81121e-05
          77    0.117851  0.00435022 0.000709986
          77    0.353553   0.0309991   0.0033817
          77    0.589256   0.0855389  0.00600614
          77    0.824958    0.165038  0.00738205
          77     1.06066    0.262673   0.0102901
          77     1.29636    0.372265   0.0115801
          77     1.53206     0.45241   0.0131003
          77     1.76777    0.532443   0.0149023
          77     2.00347    0.539484    0.015627
          77     2.23917    0.591353   0.0178214
          77     2.47487    0.604232   0.0329831
          77     2.71058    0.528308   0.0143822
          77     2.94628    0.433658   0.0114996
          77     3.18198    0.345773  0.00964762
          77     3.41768    0.262414  0.00849532
          77     3.65339    0.191467  0.00681418
          77     3.88909    0.146949  0.00702269
          77     4.12479    0.101975  0.00548811
          77     4.36049   0.0779659  0.00498414
          77     4.59619   0.0512902  0.00483773
          77      4.8319   0.0381257  0.00311665
          77      5.0676   0.0290645  0.00309332
          77      5.3033    0.016533  0.00215455
          77       5.539  0.00829018  0.00150189
          77     5.77471  0.00321704  0.00119568
          77     6.01041   0.0045306  0.00152486
          77     6.24611  0.00117421 0.000516809
          77     6.48181 5.37589e-05 3.65298e-05
          77     6.71751 0.000667742 0.000360112
          77     6.95322 0.000110347 7.71111e-05
          78    0.117851  0.00435101 0.000700884
          78    0.353553   0.0308907  0.00334008
          78    0.589256   0.0852145  0.00593789
          78    0.824958    0.165514   0.0073027
          78     1.06066    0.261832   0.0101925
          78     1.29636    0.371104   0.0114897
          78     1.53206    0.454519   0.0131011
          78     1.76777    0.532548   0.0147116
          78     2.00347    0.541061    0.015506
          78     2.23917    0.591114   0.0175945
          78     2.47487    0.602702   0.0325957
          78     2.71058    0.526391    0.014325
          78     2.94628    0.434198   0.0113648
          78     3.18198    0.346679  0.00956639
          78     3.41768    0.263504  0.00845605
          78     3.65339    0.190827   0.0067568
          78     3.88909    0.146968  0.00693268
          78     4.12479    0.102343   0.0054301
          78     4.36049   0.0775152  0.00494058
          78     4.59619   0.0509965  0.00478462
          78      4.8319   0.0384972  0.00309875
          78      5.0676   0.0290682  0.00305366
          78      5.3033   0.0166094  0.00212828
          78       5.539  0.00827677  0.00148269
          78     5.77471   0.0031758  0.00118106
          78     6.01041  0.00447252  0.00150642
          78     6.24611  0.00115915 0.000510403
          78     6.48181 5.30697e-05  3.6068e-05
          78     6.71751 0.000659181 0.000355597
          78     6.95322 0.000108932 7.61355e-05
          79    0.117851  0.00429663 0.000694119
          79    0.353553   0.0307927  0.00329923
          79    0.589256   0.0853962  0.00586551
          79    0.824958    0.165135  0.00722006
          79     1.06066     0.26076   0.0101197
          79     1.29636    0.371658   0.0113576
          79     1.53206    0.457089   0.0131848
          79     1.76777    0.531751    0.014547
          79     2.00347     0.54168   0.0153222
          79     2.23917     0.59121   0.0173721
          79     2.47487    0.602632   0.0321832
          79     2.71058    0.524395   0.0142821
          79     2.94628    0.433624   0.0112355
          79     3.18198    0.346293  0.00945308
          79     3.41768    0.263113  0.00835804
          79     3.65339    0.191445  0.00669941
          79     3.88909    0.147246  0.00685048
          79     4.12479    0.102807   0.0053811
          79     4.36049   0.0779777  0.00489964
          79     4.59619    0.050939   0.0047244
          79      4.8319   0.0387793  0.00307234
          79      5.0676   0.0287223  0.00303454
          79      5.3033   0.0167397  0.00210533
          79       5.539  0.00834781  0.00146563
          79     5.77471  0.00315215  0.00116635
          79     6.01041   0.0044159  0.00148841
          79     6.24611  0.00114448 0.000504153
          79     6.48181 5.23979e-05 3.56176e-05
          79     6.71751 0.000650837 0.000351194
          79     6.95322 0.000107554 7.51842e-05
          80    0.117851  0.00424292 0.000687517
          80    0.353553   0.0304323  0.00327762
          80    0.589256   0.0853384  0.00579247
          80    0.824958    0.164876  0.00713446
          80     1.06066    0.260609  0.00999436
          80     1.29636     0.37245   0.0112433
          80     1.53206    0.460355   0.0134184
          80     1.76777    0.532683    0.014395
          80     2.00347    0.539971   0.0152257
          80     2.23917    0.593625    0.017322
          80     2.47487    0.600982   0.0318232
          80     2.71058    0.522426   0.0142387
          80     2.94628    0.431296   0.0113336
          80     3.18198    0.345827  0.00934641
          80     3.41768    0.262239  0.00829921
          80     3.65339    0.191659   0.0066191
          80     3.88909     0.14707  0.00676709
          80     4.12479    0.103973  0.00543867
          80     4.36049   0.0789631  0.00493649
          80     4.59619   0.0510587  0.00466686
          80      4.8319   0.0385716  0.00304095
          80      5.0676     0.02843  0.00301065
          80      5.3033   0.0170357  0.00209971
          80       5.539  0.00883647  0.00152659
          80     5.77471  0.00311275  0.00115244
          80     6.01041   0.0043607  0.00147083
          80     6.24611  0.00113017 0.000498054
          80     6.48181 5.17429e-05 3.51785e-05
          80     6.71751 0.000642702 0.000346898
          80     6.95322 0.000106209 7.42564e-05
          81    0.117851  0.00419054 0.000681022
          81    0.353553   0.0302261  0.00324364
          81    0.589256   0.0856451  0.00572908
          81    0.824958    0.165262  0.00705681
          81     1.06066    0.260643  0.00987103
          81     1.29636    0.373197   0.0111292
          81     1.53206    0.462223   0.0133822
          81     1.76777    0.532752   0.0142174
          81     2.00347    0.540756    0.015058
          81     2.23917    0.593542   0.0171084
          81     2.47487    0.599392     0.03147
          81     2.71058    0.521314   0.0141062
          81     2.94628    0.430165     0.01125
          81     3.18198    0.343927  0.00942214
          81     3.41768    0.262147  0.00819725
          81     3.65339    0.190653  0.00661337
          81     3.88909     0.14731  0.00668778
          81     4.12479    0.106682  0.00600855
          81     4.36049   0.0785968  0.00488912
          81     4.59619   0.0512729  0.00461416
          81      4.8319   0.0386656  0.00300486
          81      5.0676   0.0284448  0.00297352
          81      5.3033   0.0170795  0.00207425
          81       5.539  0.00897684  0.00151419
          81     5.77471  0.00307432  0.00113885
          81     6.01041  0.00430687  0.00145366
          81     6.24611  0.00111622   0.0004921
          81     6.48181 5.11041e-05 3.47499e-05
          81     6.71751 0.000634767 0.000342706
          81     6.95322 0.000104898 7.33513e-05
          82    0.117851  0.00419324 0.000672722
          82    0.353553   0.0301756  0.00320447
          82    0.589256   0.0860899  0.00567645
          82    0.824958    0.165395    0.006972
          82     1.06066    0.259977  0.00977308
          82     1.29636    0.374673   0.0110909
          82     1.53206    0.464505   0.0134122
          82     1.76777    0.531811   0.0140752
          82     2.00347    0.541442     0.01489
          82     2.23917     0.59281   0.0169154
          82     2.47487    0.596076   0.0312604
          82     2.71058    0.520173   0.0139803
          82     2.94628    0.429147   0.0111588
          82     3.18198    0.342864  0.00936701
          82     3.41768    0.264022  0.00830898
          82     3.65339    0.190552  0.00653349
          82     3.88909    0.148432  0.00669981
          82     4.12479    0.107997  0.00607754
          82     4.36049   0.0789926  0.00484549
          82     4.59619   0.0508057  0.00458148
          82      4.8319   0.0389208  0.00297902
          82      5.0676   0.0281092  0.00295613
          82      5.3033   0.0170778  0.00204895
          82       5.539  0.00893711  0.00149624
          82     5.77471  0.00303682  0.00112558
          82     6.01041  0.00425434  0.00143688
          82     6.24611  0.00110261 0.000486287
          82     6.48181 5.04809e-05 3.43318e-05
          82     6.71751 0.000627026 0.000338614
          82     6.95322 0.000103619 7.24679e-05
          83    0.117851  0.00417224 0.000664944
          83    0.353553   0.0302025  0.00316598
          83    0.589256   0.0869045  0.00566621
          83    0.824958    0.165688  0.00689415
          83     1.06066    0.259312  0.00967792
          83     1.29636    0.375349   0.0109779
          83     1.53206    0.466672   0.0134244
          83     1.76777    0.531791   0.0139056
          83     2.00347    0.540274   0.0147564
          83     2.23917    0.592892   0.0167118
          83     2.47487    0.595872   0.0308845
          83     2.71058    0.517291   0.0141057
          83     2.94628    0.426736   0.0112817
          83     3.18198    0.342464  0.00926268
          83     3.41768    0.266459  0.00855877
          83     3.65339    0.190764   0.0064582
          83     3.88909    0.148487  0.00661931
          83     4.12479    0.108158  0.00600645
          83     4.36049   0.0801789  0.00493018
          83     4.59619   0.0509023   0.0045273
          83      4.8319   0.0390654  0.00294664
          83      5.0676   0.0279523  0.00292468
          83      5.3033   0.0168721  0.00203457
          83       5.539  0.00882944  0.00148209
          83     5.77471  0.00300024  0.00111261
          83     6.01041  0.00420309  0.00142048
          83     6.24611  0.00108932  0.00048061
          83     6.48181 4.98727e-05 3.39235e-05
          83     6.71751 0.000619471 0.000334619
          83     6.95322  0.00010237 7.16055e-05
          84    0.117851  0.00415759  0.00065719
          84    0.353553   0.0300491    0.003132
          84    0.589256   0.0865352  0.00561077
          84    0.824958    0.166488  0.00685842
          84     1.06066    0.258912    0.009571
          84     1.29636    0.375661   0.0108516
          84     1.53206     0.46869   0.0134154
          84     1.76777    0.533298   0.0138215
          84     2.00347    0.541116   0.0146047
          84     2.23917    0.591302   0.0165883
          84     2.47487    0.595796   0.0305169
          84     2.71058    0.515873   0.0140089
          84     2.94628    0.425084   0.0112678
          84     3.18198    0.341596  0.00919299
          84     3.41768     0.26704  0.00847652
          84     3.65339    0.190728  0.00638141
          84     3.88909    0.147689  0.00658839
          84     4.12479    0.107982  0.00593753
          84     4.36049   0.0803565  0.00487468
          84     4.59619   0.0519666   0.0045968
          84      4.8319   0.0389291  0.00291471
          84      5.0676   0.0282699  0.00290705
          84      5.3033   0.0171225   0.0020257
          84       5.539   0.0087548  0.00146632
          84     5.77471  0.00296452  0.00109994
          84     6.01041  0.00415305  0.00140445
          84     6.24611  0.00107636 0.000475063
          84     6.48181  4.9279e-05 3.35249e-05
          84     6.71751 0.000612097 0.000330717
          84     6.95322 0.000101152 7.07635e-05
          85    0.117851  0.00411444 0.000650873
          85    0.353553   0.0299539   0.0030966
          85    0.589256   0.0861137  0.00556057
          85    0.824958    0.166934  0.00679219
          85     1.06066    0.259524  0.00947796
          85     1.29636    0.377237   0.0108377
          85     1.53206    0.469239   0.0132688
          85     1.76777     0.53382   0.0136688
          85     2.00347    0.542124   0.0144676
          85     2.23917    0.591052    0.016395
          85     2.47487    0.594913   0.0301706
          85     2.71058    0.515242   0.0138583
          85     2.94628    0.424271   0.0111644
          85     3.18198    0.340921  0.00910955
          85     3.41768    0.266003  0.00843987
          85     3.65339    0.189809  0.00637222
          85     3.88909    0.146946  0.00655265
          85     4.12479    0.107491  0.00588796
          85     4.36049   0.0817391  0.00500957
          85     4.59619    0.052078  0.00454407
          85      4.8319   0.0386499  0.00289377
          85      5.0676   0.0279815  0.00288712
          85      5.3033   0.0180277  0.00219481
          85       5.539  0.00931565  0.00155263
          85     5.77471  0.00292964  0.00108755
          85     6.01041  0.00410419  0.00138878
          85     6.24611  0.00106369 0.000469643
          85     6.48181 4.86992e-05 3.31355e-05
          85     6.71751 0.000604896 0.000326904
          85     6.95322 9.99616e-05  6.9941e-05
          86    0.117851   0.0040666 0.000645061
          86    0.353553   0.0304295  0.00309691
          86    0.589256   0.0865677  0.00551443
          86    0.824958    0.166664  0.00671857
          86     1.06066    0.260953  0.00947484
          86     1.29636    0.376514   0.0107358
          86     1.53206    0.468349   0.0131443
          86     1.76777    0.534819   0.0135463
          86     2.00347    0.544092   0.0144327
          86     2.23917    0.590446   0.0162156
          86     2.47487     0.59321   0.0298679
          86     2.71058    0.514986   0.0136995
          86     2.94628     0.42389   0.0110411
          86     3.18198    0.341992  0.00906626
          86     3.41768    0.264765  0.00843214
          86     3.65339    0.188978  0.00635206
          86     3.88909    0.146835   0.0064774
          86     4.12479    0.107195   0.0058269
          86     4.36049   0.0821465  0.00496785
          86     4.59619   0.0517689  0.00450174
          86      4.8319   0.0385722  0.00286116
          86      5.0676   0.0278341  0.00285731
          86      5.3033   0.0182038  0.00217634
          86       5.539  0.00995529  0.00166111
          86     5.77471  0.00320971  0.00111038
          86     6.01041   0.0041141  0.00137266
          86     6.24611  0.00105132 0.000464345
          86     6.48181 4.81329e-05  3.2755e-05
          86     6.71751 0.000597862 0.000323179
          86     6.95322 9.87992e-05 6.91374e-05
          87    0.117851  0.00401986 0.000639337
          87    0.353553   0.0302519   0.0030664
          87    0.589256   0.0868711  0.00545938
          87    0.824958     0.16739  0.00668048
          87     1.06066    0.264204   0.0099082
          87     1.29636    0.376641   0.0106131
          87     1.53206    0.467732   0.0130078
          87     1.76777    0.534592   0.0133925
          87     2.00347    0.543451   0.0142811
          87     2.23917     0.58976   0.0160437
          87     2.47487    0.590237   0.0296721
          87     2.71058    0.514552   0.0135489
          87     2.94628    0.426114    0.011136
          87     3.18198    0.342347    0.008969
          87     3.41768    0.263975  0.00837216
          87     3.65339    0.187691  0.00640821
          87     3.88909    0.147036  0.00640607
          87     4.12479    0.106644  0.00578598
          87     4.36049   0.0828356  0.00495832
          87     4.59619    0.051542  0.00445571
          87      4.8319   0.0383987  0.00283353
          87      5.0676    0.027657  0.00282995
          87      5.3033   0.0181373  0.00215234
          87       5.539   0.0103217  0.00168194
          87     5.77471  0.00406306   0.0013873
          87     6.01041  0.00411564  0.00135689
          87     6.24611  0.00103924 0.000459165
          87     6.48181 4.75797e-05 3.23832e-05
          87     6.71751  0.00059099 0.000319537
          87     6.95322 9.76636e-05  6.8352e-05
          88    0.117851   0.0039977 0.000632456
          88    0.353553   0.0304862   0.0030405
          88    0.589256   0.0878553  0.00548533
          88    0.824958    0.168421  0.00668355
          88     1.06066    0.265954  0.00994882
          88     1.29636    0.376568   0.0104928
          88     1.53206    0.469597   0.0129931
          88     1.76777    0.534877   0.0132433
          88     2.00347    0.542101   0.0141825
          88     2.23917    0.587238   0.0160583
          88     2.47487    0.588561   0.0293822
          88     2.71058    0.513212   0.0134611
          88     2.94628    0.426901   0.0110372
          88     3.18198     0.34175  0.00888692
          88     3.41768    0.264244  0.00828136
          88     3.65339     0.18715  0.00635813
          88     3.88909    0.145994  0.00641736
          88     4.12479    0.105864  0.00577246
          88     4.36049   0.0838656  0.00500781
          88     4.59619   0.0525698  0.00452208
          88      4.8319   0.0386351  0.00281118
          88      5.0676   0.0274374   0.0028063
          88      5.3033   0.0179392  0.00213698
          88       5.539    0.011225   0.0018899
          88     5.77471  0.00408559  0.00137172
          88     6.01041  0.00406888  0.00134227
          88     6.24611  0.00102743 0.000454099
          88     6.48181  4.7039e-05 3.20197e-05
          88     6.71751 0.000584274 0.000315976
          88     6.95322 9.65538e-05 6.75843e-05
          89    0.117851  0.00419757 0.000656173
          89    0.353553   0.0309913  0.00304799
          89    0.589256   0.0892163     0.00559
          89    0.824958    0.170001  0.00679264
          89     1.06066    0.267063  0.00989865
          89     1.29636    0.377256   0.0103974
          89     1.53206    0.469657   0.0128472
          89     1.76777    0.533942   0.0131275
          89     2.00347    0.540605   0.0141017
          89     2.23917    0.585805   0.0159417
          89     2.47487    0.586394   0.0291319
          89     2.71058    0.511717   0.0133926
          89     2.94628    0.427336   0.0109217
          89     3.18198    0.342231  0.00880009
          89     3.41768    0.263906  0.00819521
          89     3.65339    0.187621  0.00630413
          89     3.88909    0.145785  0.00634868
          89     4.12479    0.105057  0.00576373
          89     4.36049   0.0835549  0.00496118
          89     4.59619   0.0529675  0.00448872
          89      4.8319    0.039854  0.00303233
          89      5.0676   0.0282551  0.00289146
          89      5.3033   0.0178362  0.00211545
          89       5.539   0.0112874  0.00186969
          89     5.77471  0.00405926  0.00135656
          89     6.01041  0.00402316  0.00132797
          89     6.24611  0.00101589 0.000449143
          89     6.48181 4.65105e-05 3.16643e-05
          89     6.71751 0.000577709 0.000312494
          89     6.95322 9.54689e-05 6.68336e-05
          90    0.117851  0.00417574 0.000649245
          90    0.353553    0.032077  0.00320165
          90    0.589256   0.0908557  0.00576328
          90    0.824958    0.172506   0.0071643
          90     1.06066    0.268663  0.00991721
          90     1.29636    0.376969   0.0102858
          90     1.53206    0.469769    0.012705
          90     1.76777    0.532743   0.0130363
          90     2.00347    0.539207   0.0140142
          90     2.23917    0.585232   0.0157749
          90     2.47487     0.58259   0.0290555
          90     2.71058    0.511075   0.0132592
          90     2.94628    0.425675   0.0109259
          90     3.18198    0.343486  0.00879134
          90     3.41768    0.263554   0.0081117
          90     3.65339    0.187291  0.00624273
          90     3.88909    0.146276  0.00629715
          90     4.12479    0.105114  0.00569997
          90     4.36049   0.0834901  0.00490648
          90     4.59619   0.0530695  0.00444001
          90      4.8319   0.0406839  0.00311012
          90      5.0676   0.0289191  0.00293459
          90      5.3033   0.0180598  0.00210373
          90       5.539   0.0111619  0.00185312
          90     5.77471  0.00401416  0.00134223
          90     6.01041  0.00397846  0.00131397
          90     6.24611   0.0010046 0.000444295
          90     6.48181 4.59937e-05 3.13167e-05
          90     6.71751  0.00057129 0.000309088
          90     6.95322 9.44081e-05 6.60994e-05
          91    0.117851  0.00412986  0.00064373
          91    0.353553   0.0328802  0.00326568
          91    0.589256    0.092422  0.00590895
          91    0.824958    0.173586  0.00716655
          91     1.06066    0.269933  0.00988925
          91     1.29636    0.377628   0.0101939
          91     1.53206    0.470038   0.0125682
          91     1.76777    0.531762   0.0129299
          91     2.00347    0.537671   0.0139441
          91     2.23917    0.586461   0.0156493
          91     2.47487    0.579402   0.0289106
          91     2.71058    0.508509   0.0133593
          91     2.94628    0.424257   0.0108975
          91     3.18198    0.344228  0.00872598
          91     3.41768     0.26319  0.00803074
          91     3.65339    0.187221  0.00617451
          91     3.88909    0.146785  0.00624843
          91     4.12479    0.105558  0.00565457
          91     4.36049   0.0843269   0.0049234
          91     4.59619   0.0533434  0.00439966
          91      4.8319    0.040964  0.00308854
          91      5.0676   0.0293818  0.00293859
          91      5.3033   0.0180325  0.00208079
          91       5.539   0.0110393  0.00183681
          91     5.77471  0.00397005  0.00132821
          91     6.01041  0.00393474  0.00130025
          91     6.24611  0.00099356  0.00043955
          91     6.48181 4.54883e-05 3.09766e-05
          91     6.71751 0.000565012 0.000305755
          91     6.95322 9.33707e-05 6.53812e-05
          92    0.117851  0.00410095 0.000637382
          92    0.353553   0.0335376  0.00329568
          92    0.589256   0.0923777  0.00584489
          92    0.824958     0.17562  0.00737169
          92     1.06066    0.269628  0.00978648
          92     1.29636    0.379221   0.0102067
          92     1.53206    0.470258   0.0124335
          92     1.76777    0.530885    0.012819
          92     2.00347    0.539284   0.0138854
          92     2.23917    0.585545    0.015506
          92     2.47487     0.57709   0.0286887
          92     2.71058    0.505849   0.0134765
          92     2.94628    0.423999   0.0107821
          92     3.18198    0.344265  0.00863121
          92     3.41768    0.262566  0.00796766
          92     3.65339     0.18746    0.006112
          92     3.88909    0.147714  0.00624918
          92     4.12479    0.105331  0.00559768
          92     4.36049   0.0840076  0.00488023
          92     4.59619   0.0534912  0.00435431
          92      4.8319   0.0413215  0.00307559
          92      5.0676   0.0296894  0.00292271
          92      5.3033   0.0182243  0.00206699
          92       5.539   0.0113201  0.00183819
          92     5.77471  0.00399853  0.00131408
          92     6.01041  0.00389197  0.00128682
          92     6.24611  0.00098276 0.000434905
          92     6.48181 4.49938e-05 3.06439e-05
          92     6.71751 0.000558871 0.000302494
          92     6.95322 9.23558e-05 6.46784e-05
          93    0.117851  0.00408965 0.000630629
          93    0.353553   0.0343143  0.00335052
          93    0.589256   0.0931917  0.00583845
          93    0.824958    0.177053  0.00743027
          93     1.06066    0.269526  0.00968178
          93     1.29636     0.37894   0.0101009
          93     1.53206    0.470325      0.0123
          93     1.76777    0.529736   0.0127326
          93     2.00347    0.541055   0.0138486
          93     2.23917    0.583592   0.0154618
          93     2.47487    0.575021   0.0284547
          93     2.71058    0.505628   0.0133334
          93     2.94628    0.423517   0.0106769
          93     3.18198    0.344644  0.00854673
          93     3.41768    0.262828  0.00788631
          93     3.65339    0.187504  0.00604644
          93     3.88909    0.147517  0.00618508
          93     4.12479    0.105669  0.00554772
          93     4.36049   0.0842388  0.00483322
          93     4.59619   0.0533283  0.00431054
          93      4.8319   0.0415355  0.00304995
          93      5.0676   0.0296244    0.002892
          93      5.3033   0.0187932  0.00212161
          93       5.539   0.0112159  0.00182137
          93     5.77471  0.00395554  0.00130065
          93     6.01041  0.00385012  0.00127367
          93     6.24611 0.000972193 0.000430356
          93     6.48181   4.451e-05 3.03182e-05
          93     6.71751 0.000552862 0.000299301
          93     6.95322 9.13627e-05 6.39906e-05
          94    0.117851  0.00416435 0.000628328
          94    0.353553   0.0342523  0.00331545
          94    0.589256   0.0936866  0.00579727
          94    0.824958    0.176821  0.00735485
          94     1.06066    0.269527  0.00957878
          94     1.29636    0.379057  0.00999407
          94     1.53206    0.471975   0.0122793
          94     1.76777    0.529398   0.0126016
          94     2.00347    0.542107   0.0137412
          94     2.23917    0.584037   0.0153037
          94     2.47487    0.572673   0.0282487
          94     2.71058    0.504196   0.0132681
          94     2.94628    0.423598   0.0105637
          94     3.18198    0.344488  0.00845722
          94     3.41768    0.261805  0.00786856
          94     3.65339    0.189165  0.00620604
          94     3.88909    0.146926  0.00614748
          94     4.12479    0.107218  0.00570079
          94     4.36049   0.0838652  0.00479622
          94     4.59619   0.0532332  0.00426573
          94      4.8319   0.0411852  0.00303756
          94      5.0676   0.0293405  0.00287514
          94      5.3033   0.0185933  0.00210844
          94       5.539   0.0116761   0.0018592
          94     5.77471  0.00391346  0.00128749
          94     6.01041  0.00380916  0.00126078
          94     6.24611  0.00096185 0.000425902
          94     6.48181 4.40365e-05 2.99993e-05
          94     6.71751  0.00054698 0.000296174
          94     6.95322 9.03908e-05 6.33172e-05
          95    0.117851  0.00445591 0.000686033
          95    0.353553   0.0341945  0.00328106
          95    0.589256   0.0945935  0.00580676
          95    0.824958    0.176417  0.00728848
          95     1.06066     0.26855  0.00952767
          95     1.29636    0.378922  0.00988978
          95     1.53206    0.471317   0.0121676
          95     1.76777    0.530659   0.0125318
          95     2.00347    0.542629   0.0136064
          95     2.23917    0.583443   0.0151542
          95     2.47487    0.571751   0.0279664
          95     2.71058    0.502903   0.0131913
          95     2.94628    0.425343   0.0105956
          95     3.18198    0.344591  0.00836881
          95     3.41768    0.260735  0.00785811
          95     3.65339    0.190733   0.0063357
          95     3.88909     0.14678   0.0060845
          95     4.12479    0.107695  0.00566067
          95     4.36049   0.0838533  0.00474574
          95     4.59619   0.0532273  0.00422083
          95      4.8319   0.0407574  0.00303556
          95      5.0676   0.0290391  0.00286062
          95      5.3033   0.0189416  0.00211483
          95       5.539   0.0115566  0.00184346
          95     5.77471  0.00387226   0.0012746
          95     6.01041  0.00376906  0.00124814
          95     6.24611 0.000951726  0.00042154
          95     6.48181  4.3573e-05 2.96871e-05
          95     6.71751 0.000541222 0.000293113
          95     6.95322 8.94393e-05 6.26579e-05
          96    0.117851   0.0044095 0.000680456
          96    0.353553   0.0346507  0.00327845
          96    0.589256    0.093956  0.00578116
          96    0.824958    0.175503  0.00726964
          96     1.06066    0.267909  0.00944999
          96     1.29636    0.377918   0.0098375
          96     1.53206    0.470875   0.0120489
          96     1.76777    0.532169    0.012492
          96     2.00347    0.544101   0.0135441
          96     2.23917    0.584271   0.0150189
          96     2.47487    0.570088   0.0277244
          96     2.71058    0.501695   0.0131092
          96     2.94628    0.426581   0.0105573
          96     3.18198    0.345651  0.00834857
          96     3.41768    0.261125  0.00778591
          96     3.65339    0.190829  0.00627043
          96     3.88909    0.147252  0.00603945
          96     4.12479     0.10802  0.00561106
          96     4.36049   0.0834559  0.00471292
          96     4.59619   0.0527551  0.00420319
